Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712597.7239716,0,70997,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712598.724439,0,70998,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712599.7233121,0,70999,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712600.6882706,0,71000,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712601.6882834,0,71001,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712602.6874344,0,71002,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712603.6856036,0,71003,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712604.688462,0,71004,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712605.6883848,0,71005,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712606.6885917,0,71006,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712607.688666,0,71007,0,GPS1_Frame,42.203489,-71.050989,8.4,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712608.687887,0,71008,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712609.6884634,0,71009,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712610.6895728,0,71010,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712611.6889706,0,71011,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712612.689063,0,71012,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712613.6887207,0,71013,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712614.688036,0,71014,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712615.685143,0,71015,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712616.6875975,0,71016,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712617.6879404,0,71017,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712618.6879818,0,71018,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712619.685907,0,71019,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712620.694006,0,71020,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712621.6889546,0,71021,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712622.689849,0,71022,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712623.6880052,0,71023,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712624.6882398,0,71024,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712625.6887746,0,71025,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712626.6888046,0,71026,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712627.6880863,0,71027,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712628.6895723,0,71028,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712629.686959,0,71029,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712630.6854844,0,71030,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712631.6842322,0,71031,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712632.6850877,0,71032,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712633.6907904,0,71033,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712634.6863678,0,71034,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712635.6885307,0,71035,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712636.6885273,0,71036,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712637.6880112,0,71037,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712638.6880586,0,71038,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712639.6855905,0,71039,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712640.6873703,0,71040,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712641.6869597,0,71041,0,GPS1_Frame,42.203489,-71.05098799999999,8.4,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712642.6921866,0,71042,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712643.6855648,0,71043,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712644.686571,0,71044,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712645.685716,0,71045,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
