Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675714447.3161702,0,72847,0,GPS1_Frame,42.20267,-71.05139199999999,21.5,0.9,330645.1584898968,4674315.8959166035,0.0,19,T
1675714448.315802,0,72848,0,GPS1_Frame,42.202673999999995,-71.051389,21.9,0.9,330645.4168557229,4674316.3341164775,0.0,19,T
1675714449.3176324,0,72849,0,GPS1_Frame,42.202678999999996,-71.051386,22.4,0.9,330645.677893303,4674316.88335621,0.0,19,T
1675714450.3167133,0,72850,0,GPS1_Frame,42.202684,-71.051384,22.8,0.9,330645.85637130705,4674317.434582456,0.0,19,T
1675714451.3152325,0,72851,0,GPS1_Frame,42.202689,-71.05138099999999,23.4,0.9,330646.117408818,4674317.983822203,0.0,19,T
1675714452.3161776,0,72852,0,GPS1_Frame,42.202695000000006,-71.051378,24.0,0.9,330646.3811180681,4674318.644101813,0.0,19,T
1675714453.3165612,0,72853,0,GPS1_Frame,42.20270000000001,-71.05137500000001,24.5,0.9,330646.64215549966,4674319.19334158,0.0,19,T
1675714454.3178544,0,72854,0,GPS1_Frame,42.202704999999995,-71.051371,25.1,0.9,330646.9857524061,4674319.740594861,0.0,19,T
1675714455.3156881,0,72855,0,GPS1_Frame,42.202711,-71.051367,25.7,0.9,330647.3320210252,4674320.398888012,0.0,19,T
1675714456.315966,0,72856,0,GPS1_Frame,42.202716,-71.05136300000001,26.2,0.9,330647.6756178249,4674320.946141326,0.0,19,T
1675714457.3166542,0,72857,0,GPS1_Frame,42.202721000000004,-71.051359,26.7,0.9,330648.0192145736,4674321.493394655,0.0,19,T
1675714458.3168452,0,72858,0,GPS1_Frame,42.202726000000006,-71.051355,27.1,0.9,330648.36281127343,4674322.040648001,0.0,19,T
1675714459.3078117,0,72859,0,GPS1_Frame,42.202732,-71.051352,28.5,1.3,330648.62652018655,4674322.700927687,0.0,19,T
1675714460.3080566,0,72860,0,GPS1_Frame,42.202737,-71.05134799999999,29.5,1.3,330648.9701167841,4674323.248181059,0.0,19,T
1675714461.3173077,0,72861,0,GPS1_Frame,42.202742,-71.051344,30.1,1.2,330649.31371333275,4674323.79543445,0.0,19,T
