Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,Fix_quality,UTM_easting,UTM_northing,UTC,Zone,Letter
1677021284.074794,21,231444,0,GPS1_Frame,42.30821990966797,-71.10602569580078,18.100000381469727,1.7599999904632568,5,326424.34375,4686146.0,231444.0,19,T
1677021304.0793414,22,231504,0,GPS1_Frame,42.3082389831543,-71.10607147216797,20.200000762939453,1.2799999713897705,5,326420.46875,4686148.5,231504.0,19,T
1677021306.0827177,23,231506,0,GPS1_Frame,42.308231353759766,-71.1060791015625,20.299999237060547,1.2100000381469727,5,326419.96875,4686147.5,231506.0,19,T
1677021307.0807557,24,231507,0,GPS1_Frame,42.3082275390625,-71.10608673095703,20.5,1.0199999809265137,5,326419.6875,4686147.5,231507.0,19,T
1677021308.0817814,25,231508,0,GPS1_Frame,42.3082275390625,-71.10608673095703,20.5,0.9599999785423279,5,326419.21875,4686147.0,231508.0,19,T
1677021309.0798652,26,231509,0,GPS1_Frame,42.30821990966797,-71.10609436035156,20.700000762939453,0.9599999785423279,5,326418.71875,4686146.5,231509.0,19,T
1677021310.0785997,27,231510,0,GPS1_Frame,42.3082160949707,-71.1061019897461,20.399999618530273,0.9599999785423279,5,326418.28125,4686146.0,231510.0,19,T
1677021311.0786133,28,231511,0,GPS1_Frame,42.30820846557617,-71.10610961914062,20.200000762939453,0.9599999785423279,5,326417.71875,4686145.0,231511.0,19,T
1677021312.081915,29,231512,0,GPS1_Frame,42.308204650878906,-71.10610961914062,20.200000762939453,0.9599999785423279,5,326417.375,4686145.0,231512.0,19,T
1677021313.0777571,30,231513,0,GPS1_Frame,42.308204650878906,-71.10611724853516,21.100000381469727,1.0700000524520874,5,326416.9375,4686144.5,231513.0,19,T
1677021314.081578,31,231514,0,GPS1_Frame,42.30820083618164,-71.10612487792969,22.100000381469727,1.0700000524520874,5,326416.375,4686144.5,231514.0,19,T
1677021315.0790455,32,231515,0,GPS1_Frame,42.30820083618164,-71.10612487792969,22.399999618530273,0.9599999785423279,5,326416.125,4686144.5,231515.0,19,T
1677021316.0827858,33,231516,0,GPS1_Frame,42.308197021484375,-71.10613250732422,22.700000762939453,0.9599999785423279,5,326415.75,4686144.0,231516.0,19,T
1677021317.082611,34,231517,0,GPS1_Frame,42.308197021484375,-71.10613250732422,22.799999237060547,1.0399999618530273,5,326415.34375,4686144.0,231517.0,19,T
1677021318.080636,35,231518,0,GPS1_Frame,42.30819320678711,-71.10614013671875,22.799999237060547,1.190000057220459,5,326414.96875,4686143.5,231518.0,19,T
1677021334.0804121,36,231534,0,GPS1_Frame,42.30818557739258,-71.10606384277344,24.799999237060547,1.4299999475479126,5,326420.90625,4686142.5,231534.0,19,T
1677021335.0774255,37,231535,0,GPS1_Frame,42.30819320678711,-71.10606384277344,24.299999237060547,1.4299999475479126,5,326421.15625,4686143.0,231535.0,19,T
1677021336.0785725,38,231536,0,GPS1_Frame,42.308197021484375,-71.10606384277344,24.299999237060547,1.4299999475479126,5,326421.40625,4686143.5,231536.0,19,T
1677021337.0763555,39,231537,0,GPS1_Frame,42.30820083618164,-71.1060562133789,24.200000762939453,1.4299999475479126,5,326421.75,4686144.0,231537.0,19,T
1677021338.0774543,40,231538,0,GPS1_Frame,42.308204650878906,-71.1060562133789,24.200000762939453,1.4299999475479126,5,326422.0625,4686144.5,231538.0,19,T
1677021339.071562,41,231539,0,GPS1_Frame,42.30821228027344,-71.10604858398438,24.5,1.2799999713897705,5,326422.375,4686145.5,231539.0,19,T
1677021340.075513,42,231540,0,GPS1_Frame,42.3082160949707,-71.10604858398438,25.399999618530273,1.5399999618530273,5,326422.53125,4686146.0,231540.0,19,T
1677021341.0741122,43,231541,0,GPS1_Frame,42.30821990966797,-71.10604858398438,25.700000762939453,1.5399999618530273,5,326422.8125,4686146.5,231541.0,19,T
1677021343.0752828,44,231543,0,GPS1_Frame,42.3082275390625,-71.10603332519531,26.700000762939453,1.5399999618530273,5,326423.65625,4686147.5,231543.0,19,T
1677021344.079411,45,231544,0,GPS1_Frame,42.30823516845703,-71.10603332519531,26.700000762939453,1.5399999618530273,5,326424.0,4686148.0,231544.0,19,T
1677021345.0812325,46,231545,0,GPS1_Frame,42.3082389831543,-71.10603332519531,26.899999618530273,1.2799999713897705,5,326424.09375,4686148.0,231545.0,19,T
1677021346.076228,47,231546,0,GPS1_Frame,42.3082389831543,-71.10602569580078,26.899999618530273,1.2799999713897705,5,326424.1875,4686148.5,231546.0,19,T
