Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675711063.1803641,0,69462,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711064.179809,0,69463,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711065.1803718,0,69464,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711066.1800299,0,69465,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711067.1792746,0,69466,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711068.1792552,0,69467,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711069.181192,0,69468,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711070.179219,0,69469,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711071.1790147,0,69470,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711072.1798365,0,69471,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711073.1797864,0,69472,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711074.1793613,0,69473,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711075.1803071,0,69474,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711076.1792214,0,69475,0,GPS1_Frame,42.202294,-71.054266,6.5,0.9,330406.8762995675,4674279.8581642965,0.0,19,T
1675711077.1802275,0,69476,0,GPS1_Frame,42.20229500000001,-71.054266,6.5,0.9,330406.87897508685,4674279.969204161,0.0,19,T
1675711078.1807873,0,69477,0,GPS1_Frame,42.20229500000001,-71.054266,6.6,0.9,330406.87897508685,4674279.969204161,0.0,19,T
1675711079.1774197,0,69478,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711080.1775067,0,69479,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711081.178129,0,69480,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711082.1774826,0,69481,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711083.177344,0,69482,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711084.2100933,0,69483,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
